Giáp	I-PER	zap	Giáp
(	O	(	(
1911-2013	O	1911-2013	1911-2013
)	O	)	)

Đường	B-ORG	dɯəŋ	Đường
cao	I-ORG	kaw	cao
(	I-ORG	(	(
tam	I-ORG	tam	tam
giác	I-ORG	zak	giác
)	I-ORG	)	)

đổi	O	doj	đổi
Trường	B-ORG	cɯəŋ	Trường
Đại	I-ORG	daj	Đại
học	I-ORG	hɔk	học
Kiến	I-ORG	kiən	Kiến
trúc	I-ORG	cuk	trúc
Thành	I-ORG	tʰɛɲ	Thành
phố	I-ORG	fo	phố
Hồ	I-ORG	ho	Hồ
Chí	I-ORG	ci	Chí
Minh	I-ORG	miɲ	Minh

Tiền	B-PER	tiən	Tiền
Hoằng	I-PER	hwăŋ	Hoằng
Tá	I-PER	ta	Tá
(	O	(	(
錢佐	O	錢佐	錢佐
)	O	)	)

đổi	O	doj	đổi
Malabuyoc	B-LOC	malabwiɔk	Malabuyoc
,	I-LOC	,	,
Cebu	I-LOC	kɛbu	Cebu

Đông	B-PER	doŋ	Đông
Minh	I-PER	miɲ	Minh
Vương	I-PER	vɯəŋ	Vương

John	B-PER	jɔhn	John
Bonham	I-PER	bɔɲam	Bonham
–	O	–	–
trống	O	coŋ	trống
.	O	.	.

(	O	(	(
đầu	O	dɤ̆w	đầu
tiên	O	tiən	tiên
chỉ	O	ci	chỉ
là	O	la	là
Tây	B-LOC	tɤ̆j	Tây
Đức	I-LOC	dɯk	Đức
)	O	)	)

'	O	'	'
''	O	''	''
Valencia	B-ORG	valɛnkiə	Valencia
CF	I-ORG	kf	CF
''	O	''	''
'1	O	'1	'1

đổi	O	doj	đổi
Friedrich	B-PER	fziɛzzic	Friedrich
III	I-PER	iii	III
,	I-PER	,	,
Hoàng	I-PER	hwaŋ	Hoàng
đế	I-PER	de	đế
Đức	I-PER	dɯk	Đức

Do	B-ORG	zɔ	Do
n't	I-ORG	n't	n't
Stop	I-ORG	stɔp	Stop
Me	I-ORG	mɛ	Me
Now	I-ORG	nɔw	Now

Demetrios	B-PER	zɛmɛciɔs	Demetrios
I	I-PER	i	I
của	I-PER	kwa	của
Bactria	I-PER	bakciə	Bactria

Gia	B-PER	za	Gia
Luật	I-PER	lwɤ̆t	Luật
Lý	I-PER	li	Lý
Hồ	I-PER	ho	Hồ

'	O	'	'
''	O	''	''
World	B-ORG	wɔzlz	World
Wrestling	I-ORG	wzɛstliŋ	Wrestling
Federation	I-ORG	fɛzɛzatiɔn	Federation
/	I-ORG	/	/
Entertainment	I-ORG	ɛntɛztainmɛnt	Entertainment
''	O	''	''
'	O	'	'

Tỉnh	B-LOC	tiɲ	Tỉnh
Đài	I-LOC	daj	Đài
Loan	I-LOC	lwan	Loan
(	I-LOC	(	(
Cộng	I-LOC	koŋ	Cộng
hòa	I-LOC	hwa	hòa
Nhân	I-LOC	ɲɤ̆n	Nhân
dân	I-LOC	zɤ̆n	dân
Trung	I-LOC	cuŋ	Trung
Hoa	I-LOC	hwa	Hoa
)	I-LOC	)	)

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Victor	I-LOC	victɔz	Victor
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
DeKalb	I-LOC	zɛcalb	DeKalb
,	I-LOC	,	,
Illinois	I-LOC	illinɔjs	Illinois

Vương	B-PER	vɯəŋ	Vương
Diên	I-PER	ziən	Diên
Quân	I-PER	kwɤ̆n	Quân
(	O	(	(
王延鈞	O	王延鈞	王延鈞
)	O	)	)

Bò	B-ORG	bɔ	Bò
sát	I-ORG	sat	sát
răng	I-ORG	zăŋ	răng
thú	I-ORG	tʰu	thú

Kỷ	B-PER	ki	Kỷ
Lâu	I-PER	lɤ̆w	Lâu
Vương	I-PER	vɯəŋ	Vương

'	O	'	'
''	O	''	''
Andy	B-PER	ʔanzi	Andy
Murray	I-PER	muzzăj	Murray
''	O	''	''
'	O	'	'

Robert	B-ORG	zɔbɛzt	Robert
Downey	I-ORG	zɔwnɛi	Downey
,	I-ORG	,	,
Jr	I-ORG	jz	Jr
.	I-ORG	.	.

đổi	O	doj	đổi
Đời	B-ORG	dɤj	Đời
sống	I-ORG	soŋ	sống
Nhân	I-ORG	ɲɤ̆n	Nhân
dân	I-ORG	zɤ̆n	dân
Trên	I-ORG	cen	Trên
hết	I-ORG	het	hết

đổi	O	doj	đổi
Chi	B-LOC	ci	Chi
Cá	I-LOC	ka	Cá
lịch	I-LOC	lic	lịch
trần	I-LOC	cɤ̆n	trần

Odysseus	B-PER	ʔɔzissɛus	Odysseus
(	I-PER	(	(
thần	I-PER	tʰɤ̆n	thần
thoại	I-PER	tʰwaj	thoại
)	I-PER	)	)

đổi	O	doj	đổi
Giáo	B-PER	zaw	Giáo
hoàng	I-PER	hwaŋ	hoàng
Luciô	I-PER	lukio	Luciô
III	I-PER	iii	III

Namibia	B-LOC	namibiə	Namibia
,	O	,	,
Angola	B-LOC	aŋɔla	Angola
,	O	,	,
Botswana	B-LOC	bɔtswana	Botswana

Sông	B-ORG	soŋ	Sông
Lam	I-ORG	lam	Lam
Nghệ	I-ORG	ŋe	Nghệ
An	I-ORG	an	An
0	O	0	0
-	O	-	-
0	O	0	0
(	O	(	(
4-3	O	4-3	4-3
,	O	,	,
Pen	O	pɛn	Pen
)	O	)	)
Lâm	B-ORG	lɤ̆m	Lâm
Đồng	I-ORG	doŋ	Đồng

Giáo	B-PER	zaw	Giáo
hoàng	I-PER	hwaŋ	hoàng
Phaolô	I-PER	fawlo	Phaolô
III	I-PER	iii	III
(	O	(	(
1534–1549	O	1534–1549	1534–1549
)	O	)	)

Le	B-LOC	lɛ	Le
Luot	I-LOC	luɔt	Luot
(	O	(	(
50282	O	50282	50282
)	O	)	)

Lương	B-PER	lɯəŋ	Lương
Kính	I-PER	kiɲ	Kính
ĐếTiêu	I-PER	detiəw	ĐếTiêu
Phương	O	fɯəŋ	Phương
Trí	O	ci	Trí

đổi	O	doj	đổi
Sơn	B-LOC	sɤn	Sơn
ca	I-LOC	ka	ca
cánh	I-LOC	kɛɲ	cánh
đỏ	I-LOC	dɔ	đỏ

*Huyện	O	*hwiən	*Huyện
Ngũ	B-ORG	ŋu	Ngũ
Liên	I-ORG	liən	Liên
(	O	(	(
五莲县	O	五莲县	五莲县
)	O	)	)

đổi	O	doj	đổi
Cung	B-ORG	kuŋ	Cung
điện	I-ORG	diən	điện
Westminster	I-ORG	wɛstminstɛz	Westminster

Hiếu	B-PER	hiəw	Hiếu
Văn	I-PER	văn	Văn
Vương	I-PER	vɯəŋ	Vương
(	O	(	(
孝文	O	孝文	孝文
)	O	)	)

Giải	B-ORG	zaj	Giải
vô	I-ORG	vo	vô
địch	I-ORG	dic	địch
bóng	I-ORG	bɔŋ	bóng
đá	I-ORG	da	đá
châu	I-ORG	cɤ̆w	châu
Âu	I-ORG	ɤ̆w	Âu
1964	I-ORG	1964	1964

Urceolina	B-LOC	ʔuzkewlina	Urceolina
''	O	''	''
(	O	(	(
bao	O	baw	bao
gồm	O	ɣom	gồm
cả	O	ka	cả
''Collania	O	''kɔllaniə	''Collania
''	O	''	''
,	O	,	,
''Pseudourceolina	O	''psɛuzɔuzkewlina	''Pseudourceolina
''	O	''	''
)	O	)	)

''	O	''	''
'	O	'	'
''	O	''	''
'	O	'	'
-	O	-	-
May	B-PER	măj	May
Louise	I-PER	lɔujsɛ	Louise
Flodin	I-PER	flɔzin	Flodin

Đá	B-LOC	da	Đá
Gạc	I-LOC	ɣak	Gạc
Ma	I-LOC	ma	Ma

Xã	B-LOC	sa	Xã
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Val-d’Oise	I-LOC	val-z’ɔjsɛ	Val-d’Oise

Xã	B-LOC	sa	Xã
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Ariège	I-LOC	aziɛɣɛ	Ariège

đổi	O	doj	đổi
Cá	B-LOC	ka	Cá
mập	I-LOC	mɤ̆p	mập
thiên	I-LOC	tʰiən	thiên
thần	I-LOC	tʰɤ̆n	thần
Nhật	I-LOC	ɲɤ̆t	Nhật
Bản	I-LOC	ban	Bản

đổi	O	doj	đổi
Giáo	B-ORG	zaw	Giáo
hội	I-ORG	hoj	hội
Maronite	I-ORG	mazɔnitɛ	Maronite

Thị	B-LOC	tʰi	Thị
trấn	I-LOC	cɤ̆n	trấn
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Haut-Rhin	I-LOC	hăwt-zhin	Haut-Rhin

Air	B-ORG	ʔajz	Air
Alps	I-ORG	alps	Alps
(	O	(	(
Rome-Fiumicino	O	zɔmɛ-fiwmicinɔ	Rome-Fiumicino
)	O	)	)

đổi	O	doj	đổi
Tràm	B-LOC	cam	Tràm
lá	I-LOC	la	lá
dài	I-LOC	zaj	dài

'	O	'	'
''	O	''	''
Scarlett	B-PER	skazlɛtt	Scarlett
Johansson	I-PER	jɔhanssɔn	Johansson
''	O	''	''
'	O	'	'

Frank	B-PER	fzank	Frank
Lloyd	I-PER	llɔiz	Lloyd
Wright	I-PER	wziɣt	Wright

Henri	B-PER	hɛnzi	Henri
IV	I-PER	iv	IV
của	I-PER	kwa	của
Pháp	I-PER	fap	Pháp

*2006	O	*2006	*2006
/	O	/	/
07	O	07	07
-	O	-	-
Olympique	B-ORG	ɔlimpicwɛ	Olympique
Lyonnais	I-ORG	liɔnnajs	Lyonnais

đổi	O	doj	đổi
Chứng	B-ORG	cɯŋ	Chứng
chỉ	I-ORG	ci	chỉ
CFA	I-ORG	kfa	CFA

Video	O	vizew	Video
phỏng	O	fɔŋ	phỏng
vấn	O	vɤ̆n	vấn
qua	O	kwa	qua
Blender.com	O	blɛnzɛz.kɔm	Blender.com
trên	O	cen	trên
Youtube	B-ORG	iɔutubɛ	Youtube

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Windsor	I-LOC	winzsɔz	Windsor
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Berks	I-LOC	bɛzks	Berks
,	I-LOC	,	,
Pennsylvania	I-LOC	pɛnnsilvaniə	Pennsylvania

Liên	B-ORG	liən	Liên
đoàn	I-ORG	dwan	đoàn
bóng	I-ORG	bɔŋ	bóng
đá	I-ORG	da	đá
Angola	I-ORG	aŋɔla	Angola

đổi	O	doj	đổi
If	B-ORG	if	If
a	I-ORG	a	a
Song	I-ORG	sɔŋ	Song
Could	I-ORG	kɔulz	Could
Get	I-ORG	ɣɛt	Get
Me	I-ORG	mɛ	Me
You	I-ORG	iɔu	You

đổi	O	doj	đổi
Trường	B-ORG	cɯəŋ	Trường
Đại	I-ORG	daj	Đại
học	I-ORG	hɔk	học
Bách	I-ORG	bɛc	Bách
khoa	I-ORG	xwa	khoa
,	I-ORG	,	,
Đại	I-ORG	daj	Đại
học	I-ORG	hɔk	học
Quốc	I-ORG	kwok	Quốc
gia	I-ORG	za	gia
Thành	I-ORG	tʰɛɲ	Thành
phố	I-ORG	fo	phố
Hồ	I-ORG	ho	Hồ
Chí	I-ORG	ci	Chí
Minh	I-ORG	miɲ	Minh

Tintoretto	B-PER	tintɔzɛttɔ	Tintoretto
(	O	(	(
1518–1594	O	1518–1594	1518–1594
)	O	)	)

đổi	O	doj	đổi
PUZZLE	B-ORG	puzzlɛ	PUZZLE
/	I-ORG	/	/
Revive	I-ORG	zɛvivɛ	Revive
(	I-ORG	(	(
Mai	I-ORG	maj	Mai
Kuraki	I-ORG	kuzaki	Kuraki
)	I-ORG	)	)

Địa	B-LOC	diə	Địa
lý	I-LOC	li	lý
Tây	I-LOC	tɤ̆j	Tây
Ban	I-LOC	ban	Ban
Nha	I-LOC	ɲa	Nha

ĐỔI	O	doj	ĐỔI
Liên	B-ORG	liən	Liên
đoàn	I-ORG	dwan	đoàn
Công	I-ORG	koŋ	Công
nghiệp	I-ORG	ŋiəp	nghiệp
âm	I-ORG	ɤ̆m	âm
nhạc	I-ORG	ɲak	nhạc
Ý	I-ORG	i	Ý

đổi	O	doj	đổi
Liên	B-ORG	liən	Liên
minh	I-ORG	miɲ	minh
Dữ	I-ORG	zɯ	Dữ
liệu	I-ORG	liəw	liệu
Hành	I-ORG	hɛɲ	Hành
tinh	I-ORG	tiɲ	tinh
Quốc	I-ORG	kwok	Quốc
tế	I-ORG	te	tế

Karl	B-PER	kazl	Karl
Eberhard	I-PER	ɛbɛzhazz	Eberhard
Herwarth	I-PER	hɛzwaztʰ	Herwarth
von	I-PER	vɔn	von
Bittenfeld	I-PER	bittɛnfɛlz	Bittenfeld

Giải	B-ORG	zaj	Giải
bóng	I-ORG	bɔŋ	bóng
đá	I-ORG	da	đá
Nhật	I-ORG	ɲɤ̆t	Nhật
Bản	I-ORG	ban	Bản

Quần	B-LOC	kwɤ̆n	Quần
đảo	I-LOC	daw	đảo
Babuyan	I-LOC	babwiən	Babuyan

Friedrich	B-PER	fziɛzzic	Friedrich
I	I-PER	i	I
của	I-PER	kwa	của
Phổ	I-PER	fo	Phổ

''	O	''	''
Psilogramma	B-LOC	psilɔɣzamma	Psilogramma
menephron	I-LOC	mɛnɛfzɔn	menephron
''	O	''	''

Mircea	B-PER	mizkɛa	Mircea
Monroe	I-PER	mɔnzwej	Monroe
(	O	(	(
tập	O	tɤ̆p	tập
8	O	8	8
)	O	)	)

Sân	B-ORG	sɤ̆n	Sân
vận	I-ORG	vɤ̆n	vận
động	I-ORG	doŋ	động
Hàng	I-ORG	haŋ	Hàng
Đẫy	I-ORG	dɤ̆j	Đẫy

Đường	B-PER	dɯəŋ	Đường
Trung	I-PER	cuŋ	Trung
Tông	I-PER	toŋ	Tông

'	O	'	'
''	O	''	''
Michael	B-PER	micaɛl	Michael
Chang	I-PER	caŋ	Chang
''	O	''	''
'	O	'	'

``	O	``	``
Raise	B-ORG	zajsɛ	Raise
Your	I-ORG	iɔuz	Your
Glass	I-ORG	ɣlass	Glass
''	O	''	''

Đế	B-LOC	de	Đế
quốc	I-LOC	kwok	quốc
Khmer	I-LOC	xmɛz	Khmer

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Jackson	I-LOC	jakksɔn	Jackson
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Highland	I-LOC	hiɣlanz	Highland
,	I-LOC	,	,
Ohio	I-LOC	ɔhiɔ	Ohio

'	O	'	'
''	O	''	''
Billie	B-PER	billiɛ	Billie
Jean	I-PER	jɛan	Jean
King	I-PER	kiŋ	King
''	O	''	''
'	O	'	'

đổi	O	doj	đổi
Các	B-LOC	kak	Các
quốc	I-LOC	kwok	quốc
gia	I-LOC	za	gia
hậu	I-LOC	hɤ̆w	hậu
Xô	I-LOC	so	Xô
viết	I-LOC	viət	viết

Santa	B-LOC	santa	Santa
Monica	I-LOC	mɔnica	Monica
(	O	(	(
Sapao	O	sapaw	Sapao
)	O	)	)

''	O	''	''
Kannazuki	B-PER	kannazuki	Kannazuki
no	I-PER	nɔ	no
Miko	I-PER	micɔ	Miko
''	O	''	''

Cárdenas	B-LOC	kazzɛnas	Cárdenas
(	I-LOC	(	(
khu	I-LOC	xu	khu
tự	I-LOC	tɯ	tự
quản	I-LOC	kwan	quản
)	I-LOC	)	)

đổi	O	doj	đổi
Cò	B-LOC	kɔ	Cò
quăm	I-LOC	kwăm	quăm
hói	I-LOC	hɔj	hói
phương	I-LOC	fɯəŋ	phương
nam	I-LOC	nam	nam

THPT	O	tʰpt	THPT
Thừa	O	tʰɯə	Thừa
Lưu]]	O	lɯw]]	Lưu]]
,	O	,	,
Thừa	B-ORG	tʰɯə	Thừa
Thiên	I-ORG	tʰiən	Thiên
-	I-ORG	-	-
Huế	I-ORG	hwe	Huế

**	O	**	**
Kỳ	B-ORG	ki	Kỳ
giông	I-ORG	zoŋ	giông
Phổ	I-ORG	fo	Phổ
Hùng	I-ORG	huŋ	Hùng
(	O	(	(
''	O	''	''
Protohynobis	O	pzɔtɔhinɔbis	Protohynobis
puxiongensis	O	pusiɔŋɛnsis	puxiongensis
''	O	''	''
)	O	)	)

ĐỔI	O	doj	ĐỔI
Tây	B-PER	tɤ̆j	Tây
Hạ	I-PER	ha	Hạ
Sùng	I-PER	suŋ	Sùng
Tông	I-PER	toŋ	Tông

``	O	``	``
Nuối	O	nuəj	Nuối
Tiếc	O	tiək	Tiếc
''	O	''	''
-	O	-	-
Hồ	B-PER	ho	Hồ
Quỳnh	I-PER	kwiɲ	Quỳnh
Hương	I-PER	hɯəŋ	Hương

Cầu	B-ORG	kɤ̆w	Cầu
cao	I-ORG	kaw	cao
tốc	I-ORG	tok	tốc
Hồ	I-ORG	ho	Hồ
Pontchartrain	I-ORG	pɔntcazcain	Pontchartrain

Tập	B-ORG	tɤ̆p	Tập
đoàn	I-ORG	dwan	đoàn
nhóm	O	ɲɔm	nhóm
các	O	kak	các
công	O	koŋ	công
ty	O	ti	ty
liên	O	liən	liên
kết	O	ket	kết
với	O	vɤj	với
nhau	O	ɲăw	nhau

Khoảng	O	xwaŋ	Khoảng
một	O	mot	một
nửa	O	nɯə	nửa
khoản	O	xwan	khoản
nợ	O	nɤ	nợ
của	O	kwa	của
chính	O	ciɲ	chính
phủ	O	fu	phủ
là	O	la	là
nợ	O	nɤ	nợ
Hoa	B-LOC	hwa	Hoa
Kỳ	I-LOC	ki	Kỳ
.	O	.	.

**	O	**	**
Bolborhynchus	B-LOC	bɔlbɔzhincus	Bolborhynchus
''	O	''	''
(	O	(	(
3	O	3	3
loài	O	lwaj	loài
)	O	)	)

Every	B-ORG	ʔɛvɛzi	Every
Little	I-ORG	littlɛ	Little
Thing	I-ORG	tʰiŋ	Thing

đổi	O	doj	đổi
Thiên	B-PER	tʰiən	Thiên
hoàng	I-PER	hwaŋ	hoàng
Kōmei	I-PER	kɔ̄mɛi	Kōmei

(	O	(	(
LV	O	lv	LV
222	O	222	222
)	O	)	)
'	O	'	'
''	O	''	''
Em	O	ɛm	Em
Bên	O	ben	Bên
Đời	O	dɤj	Đời
Ngẩn	O	ŋɤ̆n	Ngẩn
Ngơ	O	ŋɤ	Ngơ
''	O	''	''
'	O	'	'
-	O	-	-
Chế	B-PER	ce	Chế
Linh	I-PER	liɲ	Linh
''	O	''	''

'	O	'	'
''	O	''	''
Tống	B-PER	toŋ	Tống
Cao	I-PER	kaw	Cao
Tông	I-PER	toŋ	Tông
''	O	''	''
'	O	'	'

Hạ	B-LOC	ha	Hạ
Hoa	I-LOC	hwa	Hoa
Viên	I-LOC	viən	Viên
(	O	(	(
下花园区	O	下花园区	下花园区
)	O	)	)

'	O	'	'
''	O	''	''
Football	B-ORG	fɔtball	Football
League	I-ORG	lɛaɣwɛ	League
Championship	B-ORG	campiɔnship	Championship
''	O	''	''
'	O	'	'

Lionel	B-PER	liɔnɛl	Lionel
Messi	I-PER	mɛssi	Messi
(	O	(	(
2005-	O	2005-	2005-
)	O	)	)

Không	B-ORG	xoŋ	Không
quân	I-ORG	kwɤ̆n	quân
Nhân	I-ORG	ɲɤ̆n	Nhân
dân	I-ORG	zɤ̆n	dân
Việt	I-ORG	viət	Việt
Nam	I-ORG	nam	Nam

Từ	B-PER	tɯ	Từ
Nhược	I-PER	ɲɯək	Nhược
Tuyên	I-PER	twiən	Tuyên
(	O	(	(
徐若瑄	O	徐若瑄	徐若瑄
)	O	)	)

Không	B-ORG	xoŋ	Không
quân	I-ORG	kwɤ̆n	quân
Hoa	I-ORG	hwa	Hoa
Kỳ	I-ORG	ki	Kỳ

'	O	'	'
''	O	''	''
Chu	B-PER	cu	Chu
Noản	I-PER	nwan	Noản
Vương	I-PER	vɯəŋ	Vương
''	O	''	''
'	O	'	'
''	O	''	''

đổi	O	doj	đổi
Vàng	B-LOC	vaŋ	Vàng
anh	I-LOC	ɛɲ	anh
gáy	I-LOC	ɣăj	gáy
đen	I-LOC	dɛn	đen

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Harrison	I-LOC	hazzisɔn	Harrison
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Perry	I-LOC	pɛzzi	Perry
,	I-LOC	,	,
Ohio	I-LOC	ɔhiɔ	Ohio

===	O	===	===
Show	B-ORG	shɔw	Show
Champion	I-ORG	campiɔn	Champion
của	O	kwa	của
MBC	B-ORG	mbk	MBC
Music	I-ORG	music	Music
===	O	===	===

Aerosvit	B-ORG	ʔaɛzɔsvit	Aerosvit
Airlines	I-ORG	ajzlinɛs	Airlines
(	O	(	(
Kiev-Boryspil	O	kiɛv-bɔzispil	Kiev-Boryspil
)	O	)	)

Đại	B-ORG	daj	Đại
học	I-ORG	hɔk	học
Stanford	I-ORG	stanfɔzz	Stanford

Les	B-LOC	lɛs	Les
Quatre-Routes-du-Lot	I-LOC	kwɛcɛ-zɔutɛs-zu-lɔt	Quatre-Routes-du-Lot
(	O	(	(
46232	O	46232	46232
)	O	)	)

đổi	O	doj	đổi
Triết	B-LOC	ciət	Triết
đuôi	I-LOC	duəj	đuôi
dài	I-LOC	zaj	dài

đổi	O	doj	đổi
Nai	B-LOC	naj	Nai
đỏ	I-LOC	dɔ	đỏ
Tây	I-LOC	tɤ̆j	Tây
Tạng	I-LOC	taŋ	Tạng

*1954	O	*1954	*1954
-	O	-	-
Thủy	B-ORG	tʰwi	Thủy
quân	I-ORG	kwɤ̆n	quân
lục	I-ORG	luk	lục
chiến	I-ORG	ciən	chiến
Việt	I-ORG	viət	Việt
Nam	I-ORG	nam	Nam
Cộng	I-ORG	koŋ	Cộng
hòa	I-ORG	hwa	hòa

đổi	O	doj	đổi
Dơi	B-LOC	zɤj	Dơi
tai	I-LOC	taj	tai
sọ	I-LOC	sɔ	sọ
cao	I-LOC	kaw	cao

đổi	O	doj	đổi
George	B-PER	ɣewzɣɛ	George
W.	I-PER	w.	W.
Bush	I-PER	bush	Bush

Nghĩa	B-LOC	ŋiə	Nghĩa
trang	I-LOC	caŋ	trang
Passy	I-LOC	passi	Passy

Ngũ	B-ORG	ŋu	Ngũ
Hồ	I-ORG	ho	Hồ
thập	I-ORG	tʰɤ̆p	thập
lục	I-ORG	luk	lục
quốc	I-ORG	kwok	quốc

Giải	B-ORG	zaj	Giải
bóng	I-ORG	bɔŋ	bóng
đá	I-ORG	da	đá
ngoại	I-ORG	ŋwaj	ngoại
hạng	I-ORG	haŋ	hạng
Nga	I-ORG	ŋa	Nga

Nhà	B-ORG	ɲa	Nhà
máy	I-ORG	măj	máy
điện	I-ORG	diən	điện
hạt	I-ORG	hat	hạt
nhân	I-ORG	ɲɤ̆n	nhân
Ninh	I-ORG	niɲ	Ninh
Thuận-2	I-ORG	tʰwɤ̆n-2	Thuận-2

Tokugawa	B-PER	tɔkuɣawa	Tokugawa
Iesada	I-PER	iɛsaza	Iesada
(	O	(	(
家祥→家定	O	家祥→家定	家祥→家定
)	O	)	)

đóng	O	dɔŋ	đóng
chung	O	cuŋ	chung
với	O	vɤj	với
Trương	B-PER	cɯəŋ	Trương
Triệu	I-PER	ciəw	Triệu
Huy	I-PER	hwi	Huy

Hiệu	B-ORG	hiəw	Hiệu
số	I-ORG	so	số
bàn	I-ORG	ban	bàn
thắng	I-ORG	tʰăŋ	thắng

đổi	O	doj	đổi
Hội	B-ORG	hoj	Hội
nghị	I-ORG	ŋi	nghị
Hiến	I-ORG	hiən	Hiến
pháp	I-ORG	fap	pháp
(	I-ORG	(	(
Hoa	I-ORG	hwa	Hoa
Kỳ	I-ORG	ki	Kỳ
)	I-ORG	)	)

Nguyễn	B-PER	ŋwiən	Nguyễn
Quang	I-PER	kwaŋ	Quang
Toản	I-PER	twan	Toản

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Sterling	I-LOC	stɛzliŋ	Sterling
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Hodgeman	I-LOC	hɔzɣɛman	Hodgeman
,	I-LOC	,	,
Kansas	I-LOC	kansas	Kansas

Cryptanthus	B-LOC	kziptantʰus	Cryptanthus
pseudopetiolatus	I-LOC	psɛuzɔpɛtiɔlatus	pseudopetiolatus
''	O	''	''
Philcox	O	filkɔs	Philcox

Xung	B-ORG	suŋ	Xung
đột	I-ORG	dot	đột
Ả	I-ORG	a	Ả
Rập-Israel	I-ORG	zɤ̆p-iszaɛl	Rập-Israel

Rottmersleben	B-LOC	zɔttmɛzslɛbɛn	Rottmersleben
(	O	(	(
749	O	749	749
)	O	)	)

``	O	``	``
What	B-ORG	what	What
a	I-ORG	a	a
Girl	I-ORG	zzl	Girl
Wants	I-ORG	wants	Wants
''	O	''	''

Hạ	B-ORG	ha	Hạ
viện	I-ORG	viən	viện
Thái	I-ORG	tʰaj	Thái
Lan	I-ORG	lan	Lan

'	O	'	'
''	O	''	''
Bắc	B-PER	băk	Bắc
Ngụy	I-PER	ŋwi	Ngụy
Hiếu	I-PER	hiəw	Hiếu
Trang	I-PER	caŋ	Trang
Đế	I-PER	de	Đế
''	O	''	''
'	O	'	'

Xã	B-LOC	sa	Xã
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Indre	I-LOC	inzzɛ	Indre

Friedrich	B-PER	fziɛzzic	Friedrich
II	I-PER	ii	II
của	I-PER	kwa	của
đế	I-PER	de	đế
quốc	I-PER	kwok	quốc
La	I-PER	la	La
Mã	I-PER	ma	Mã
Thần	I-PER	tʰɤ̆n	Thần
thánh	I-PER	tʰɛɲ	thánh

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Chester	I-LOC	cɛstɛz	Chester
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Delaware	I-LOC	zɛlawazɛ	Delaware
,	I-LOC	,	,
Pennsylvania	I-LOC	pɛnnsilvaniə	Pennsylvania

'	O	'	'
''	O	''	''
Heath	B-PER	hɛatʰ	Heath
Ledger	I-PER	lɛzɣɛz	Ledger
''	O	''	''
'	O	'	'
(	O	(	(
truy	O	cwi	truy
tặng	O	tăŋ	tặng
)	O	)	)

Lev	B-PER	lɛv	Lev
Davidovich	I-PER	zavizɔvic	Davidovich
Trotsky	I-PER	cɔtski	Trotsky

Liên	B-ORG	liən	Liên
minh	I-ORG	miɲ	minh
Bảo	I-ORG	baw	Bảo
tồn	I-ORG	ton	tồn
Thiên	I-ORG	tʰiən	Thiên
nhiên	I-ORG	ɲiən	nhiên
Quốc	I-ORG	kwok	Quốc
tế	I-ORG	te	tế

Liên	B-ORG	liən	Liên
đoàn	I-ORG	dwan	đoàn
Khmers	I-ORG	xmɛzs	Khmers
Kampuchea-Krom	I-ORG	kampucɛa-kzɔm	Kampuchea-Krom

Heechul	B-PER	hɛɛcul	Heechul
-	O	-	-
người	O	ŋɯəj	người
nhiều	O	ɲiəw	nhiều
tuổi	O	tuəj	tuổi
nhất	O	ɲɤ̆t	nhất
trong	O	cɔŋ	trong
số	O	so	số
các	O	kak	các
thành	O	tʰɛɲ	thành
viên	O	viən	viên
tham	O	tʰam	tham
gia	O	za	gia
.	O	.	.

'	O	'	'
''	O	''	''
Cate	B-PER	katɛ	Cate
Blanchett	I-PER	blancɛtt	Blanchett
''	O	''	''
'	O	'	'

'	O	'	'
''	O	''	''
Ronaldinho	B-PER	zɔnalziɲɔ	Ronaldinho
''	O	''	''
'	O	'	'

đổi	O	doj	đổi
Nhị	B-ORG	ɲi	Nhị
độ	I-ORG	do	độ
mai	I-ORG	maj	mai

Wiesbaden	B-LOC	wiɛsbazɛn	Wiesbaden
/	O	/	/
Frankfurt	B-LOC	fzankfuzt	Frankfurt
am	I-LOC	am	am
Main	I-LOC	main	Main
